ID_Engajamento,ID_Cliente,Data_Engajamento,Tipo_Engajamento,Rede_Social
1869,162882,2022-05-02,curtida,Twitter
1870,241552,2024-05-24,comentario,Instagram
1871,160306,2022-10-13,comentario,Instagram
1872,207401,2022-07-08,curtida,Facebook
1873,25858,2023-12-24,curtida,Facebook
1874,6846,2024-04-19,comentario,Facebook
1875,62256,2022-12-09,compartilhamento,Instagram
1876,166792,2023-05-09,curtida,Instagram
1877,174873,2024-01-19,curtida,Instagram
1878,161810,2022-09-30,compartilhamento,Twitter
1879,76225,2024-05-12,curtida,Twitter
1880,208795,2023-01-27,comentario,Facebook
1881,132033,2023-09-22,compartilhamento,Twitter
1882,116992,2023-05-01,curtida,Twitter
1883,59794,2022-03-06,curtida,Facebook
1884,91143,2024-01-05,comentario,Facebook
1885,30243,2023-04-03,comentario,Facebook
1886,180529,2022-02-10,comentario,Facebook
1887,287867,2022-07-03,compartilhamento,Twitter
1888,69196,2024-01-12,compartilhamento,Facebook
1889,9348,2023-07-02,compartilhamento,Facebook
1890,87498,2023-04-17,comentario,Twitter
1891,97447,2022-03-14,comentario,Facebook
1892,105297,2024-05-13,curtida,Facebook
1893,286788,2024-03-14,curtida,Facebook
1894,210009,2024-04-09,compartilhamento,Instagram
1895,241120,2024-06-03,compartilhamento,Facebook
1896,164437,2024-06-02,curtida,Twitter
1897,172448,2023-09-26,comentario,Twitter
1898,90004,2022-08-13,curtida,Facebook
1899,38836,2023-02-15,curtida,Twitter
1900,98918,2024-01-09,curtida,Twitter
1901,25712,2024-05-20,curtida,Facebook
1902,260941,2024-03-26,comentario,Twitter
1903,221789,2022-05-18,comentario,Twitter
1904,8792,2023-04-01,curtida,Instagram
1905,144179,2024-03-30,curtida,Facebook
1906,73451,2022-08-28,curtida,Twitter
1907,125935,2021-09-07,comentario,Instagram
1908,177662,2024-04-29,compartilhamento,Facebook
1909,249220,2024-04-26,compartilhamento,Facebook
1910,33467,2024-01-24,comentario,Twitter
1911,70029,2023-05-04,comentario,Twitter
1912,232519,2023-06-15,comentario,Instagram
1913,140592,2023-10-26,curtida,Instagram
1914,39181,2023-07-08,compartilhamento,Twitter
1915,147576,2022-10-21,curtida,Instagram
1916,30105,2024-03-11,compartilhamento,Twitter
1917,107455,2024-05-21,curtida,Facebook
1918,244989,2022-04-13,compartilhamento,Facebook
1919,262211,2023-11-28,compartilhamento,Instagram
1920,81241,2024-01-07,curtida,Facebook
1921,19049,2022-09-04,comentario,Twitter
1922,178102,2024-03-13,compartilhamento,Twitter
1923,134094,2023-12-17,compartilhamento,Twitter
1924,140389,2024-06-05,comentario,Facebook
1925,47075,2022-09-29,curtida,Instagram
1926,261076,2023-07-14,curtida,Twitter
1927,40644,2024-05-29,curtida,Facebook
1928,139572,2022-10-11,compartilhamento,Twitter
1929,167106,2023-10-30,compartilhamento,Facebook
1930,97911,2023-06-28,curtida,Twitter
1931,173736,2024-03-22,compartilhamento,Twitter
1932,18005,2023-09-28,compartilhamento,Facebook
1933,153460,2024-03-17,curtida,Twitter
1934,57329,2022-09-28,curtida,Facebook
1935,78534,2024-06-04,curtida,Facebook
1936,216772,2021-12-03,curtida,Twitter
1937,75020,2024-05-09,compartilhamento,Twitter
1938,245479,2022-02-05,curtida,Twitter
1939,48145,2024-02-23,curtida,Twitter
1940,73188,2024-04-20,curtida,Twitter
1941,254055,2023-09-27,curtida,Twitter
1942,121849,2023-11-11,curtida,Twitter
1943,109574,2023-01-31,compartilhamento,Instagram
1944,60230,2023-07-12,curtida,Facebook
1945,252764,2024-06-12,compartilhamento,Twitter
1946,21053,2024-06-06,compartilhamento,Twitter
1947,88126,2023-07-01,curtida,Twitter
1948,73339,2024-06-16,compartilhamento,Instagram
1949,87352,2023-02-03,comentario,Facebook
1950,190008,2023-12-24,compartilhamento,Instagram
1951,115083,2022-04-18,comentario,Instagram
1952,186059,2024-05-02,comentario,Facebook
1953,223747,2024-01-08,comentario,Twitter
1954,68253,2022-12-16,compartilhamento,Twitter
1955,236088,2022-05-03,comentario,Facebook
1956,144758,2024-05-04,comentario,Facebook
1957,146544,2023-10-07,compartilhamento,Instagram
1958,152939,2024-05-29,compartilhamento,Facebook
1959,242614,2024-04-24,compartilhamento,Twitter
1960,72838,2024-03-11,compartilhamento,Facebook
1961,101625,2024-01-12,curtida,Twitter
1962,290658,2023-02-14,curtida,Twitter
1963,82884,2023-07-02,compartilhamento,Twitter
1964,7709,2024-03-21,compartilhamento,Facebook
1965,40198,2021-09-12,comentario,Twitter
1966,149441,2023-10-07,curtida,Facebook
1967,167743,2024-06-11,comentario,Facebook
1968,269191,2022-05-30,curtida,Instagram
1969,192738,2023-08-10,comentario,Facebook
1970,104469,2023-05-16,compartilhamento,Instagram
1971,162274,2021-10-04,curtida,Twitter
1972,162978,2024-03-09,comentario,Instagram
1973,205506,2024-03-03,curtida,Twitter
1974,205283,2022-01-13,compartilhamento,Instagram
1975,59971,2024-01-03,comentario,Twitter
1976,9933,2022-10-16,comentario,Facebook
1977,139507,2024-05-07,comentario,Instagram
1978,31390,2022-12-02,comentario,Twitter
1979,272266,2021-08-01,comentario,Facebook
1980,249046,2024-04-14,curtida,Facebook
1981,167516,2023-04-25,curtida,Facebook
1982,82896,2022-11-27,curtida,Facebook
1983,254573,2024-04-12,compartilhamento,Instagram
1984,130465,2023-05-28,curtida,Instagram
1985,31496,2024-04-29,compartilhamento,Facebook
1986,249914,2024-05-01,comentario,Instagram
1987,264686,2023-04-07,compartilhamento,Facebook
1988,210738,2022-09-15,curtida,Twitter
1989,109380,2024-03-13,curtida,Facebook
1990,263767,2022-10-18,compartilhamento,Facebook
1991,29328,2024-02-13,compartilhamento,Twitter
1992,148377,2023-06-20,compartilhamento,Facebook
1993,39306,2024-06-10,compartilhamento,Instagram
1994,1081,2024-04-06,compartilhamento,Instagram
1995,286937,2023-04-23,comentario,Facebook
1996,229320,2023-04-14,curtida,Facebook
1997,281984,2023-09-27,curtida,Twitter
1998,138681,2023-08-29,curtida,Instagram
1999,84639,2022-11-22,compartilhamento,Facebook
2000,44930,2024-04-18,comentario,Instagram
2001,284533,2022-05-08,compartilhamento,Facebook
2002,282292,2024-01-02,compartilhamento,Twitter
2003,283590,2022-11-18,compartilhamento,Facebook
2004,40927,2023-12-18,comentario,Facebook
2005,15206,2024-05-05,comentario,Facebook
2006,94201,2024-05-13,compartilhamento,Twitter
2007,299641,2024-03-12,comentario,Facebook
2008,98905,2022-09-16,compartilhamento,Facebook
2009,24351,2024-01-27,compartilhamento,Facebook
2010,114951,2022-07-09,comentario,Instagram
2011,265577,2024-03-06,curtida,Twitter
2012,9769,2024-05-10,compartilhamento,Instagram
2013,133798,2024-03-23,comentario,Facebook
2014,260493,2024-04-06,compartilhamento,Twitter
2015,242666,2023-08-05,comentario,Instagram
2016,104214,2023-11-05,curtida,Instagram
2017,140483,2024-06-12,curtida,Instagram
2018,203074,2024-05-03,compartilhamento,Facebook
2019,15975,2024-06-04,comentario,Instagram
2020,37401,2024-02-18,comentario,Twitter
2021,154160,2024-01-03,compartilhamento,Twitter
2022,84630,2024-03-05,curtida,Twitter
2023,221173,2024-05-19,comentario,Twitter
2024,117677,2024-03-23,compartilhamento,Twitter
2025,270234,2024-04-08,compartilhamento,Instagram
2026,49597,2022-01-03,comentario,Instagram
2027,176135,2024-03-06,curtida,Instagram
2028,147157,2024-03-06,comentario,Facebook
2029,160776,2024-04-02,compartilhamento,Instagram
2030,147142,2024-04-25,compartilhamento,Instagram
2031,228609,2024-05-18,compartilhamento,Twitter
2032,228831,2022-07-22,curtida,Facebook
2033,54861,2023-10-19,comentario,Instagram
2034,74274,2023-12-25,comentario,Facebook
2035,131354,2024-06-16,comentario,Twitter
2036,84376,2024-05-30,curtida,Instagram
2037,4331,2023-08-17,compartilhamento,Twitter
2038,258409,2024-01-30,curtida,Twitter
2039,213404,2024-06-12,comentario,Twitter
2040,79456,2023-11-13,comentario,Twitter
2041,104237,2022-11-14,comentario,Twitter
2042,255094,2023-02-23,compartilhamento,Instagram
2043,187357,2022-05-23,comentario,Facebook
2044,136828,2022-06-29,curtida,Facebook
2045,18814,2023-08-26,compartilhamento,Facebook
2046,254848,2023-06-17,comentario,Facebook
2047,278534,2024-04-11,comentario,Twitter
2048,70039,2024-04-10,comentario,Twitter
2049,65696,2024-06-14,comentario,Facebook
2050,278794,2023-03-19,comentario,Instagram
2051,64849,2023-07-31,curtida,Twitter
2052,249052,2024-02-03,curtida,Facebook
2053,169178,2024-03-12,curtida,Facebook
2054,163129,2024-05-18,comentario,Instagram
2055,272868,2023-12-26,comentario,Twitter
2056,51206,2022-09-09,curtida,Facebook
2057,251409,2023-09-22,curtida,Instagram
2058,203867,2023-06-22,curtida,Twitter
2059,277488,2023-01-29,compartilhamento,Instagram
2060,174077,2022-03-24,compartilhamento,Facebook
2061,29280,2024-01-06,comentario,Instagram
2062,276938,2024-04-21,curtida,Instagram
2063,67426,2024-01-05,comentario,Twitter
2064,72925,2023-07-14,comentario,Facebook
2065,94215,2023-12-19,curtida,Facebook
2066,176512,2024-05-18,curtida,Facebook
2067,230261,2024-01-28,curtida,Twitter
2068,124037,2023-08-28,curtida,Instagram
2069,83174,2024-04-18,compartilhamento,Facebook
2070,210127,2024-04-10,comentario,Twitter
2071,281246,2024-02-26,compartilhamento,Twitter
2072,142018,2023-05-20,curtida,Twitter
2073,10190,2024-06-04,comentario,Facebook
2074,51789,2023-12-10,comentario,Twitter
2075,199766,2024-03-01,comentario,Instagram
2076,150502,2023-11-23,comentario,Twitter
2077,56618,2023-03-27,comentario,Twitter
2078,704,2022-06-05,curtida,Facebook
2079,120325,2023-05-16,curtida,Instagram
2080,173313,2024-06-02,comentario,Instagram
2081,94771,2022-12-27,comentario,Instagram
2082,259482,2022-12-25,compartilhamento,Twitter
2083,92231,2023-09-03,comentario,Facebook
2084,31187,2021-12-26,comentario,Facebook
2085,71728,2024-05-24,curtida,Twitter
2086,199991,2023-07-08,compartilhamento,Twitter
2087,87478,2024-06-03,curtida,Instagram
2088,151277,2024-02-27,compartilhamento,Instagram
2089,92305,2024-01-21,compartilhamento,Instagram
2090,152767,2024-02-03,comentario,Facebook
2091,172185,2024-03-15,compartilhamento,Instagram
2092,72189,2023-07-26,curtida,Twitter
2093,180194,2023-09-24,compartilhamento,Facebook
2094,75714,2024-05-14,compartilhamento,Instagram
2095,171467,2024-02-29,curtida,Instagram
2096,253846,2022-08-14,compartilhamento,Facebook
2097,279272,2024-05-24,comentario,Twitter
2098,285847,2023-06-13,comentario,Instagram
2099,242103,2024-03-15,comentario,Twitter
2100,154943,2023-06-22,comentario,Facebook
2101,238730,2022-11-25,comentario,Facebook
2102,244449,2023-08-29,comentario,Twitter
2103,88846,2023-11-15,curtida,Facebook
2104,160288,2023-05-28,curtida,Instagram
2105,132587,2022-12-11,compartilhamento,Instagram
2106,218123,2023-11-19,curtida,Facebook
2107,37473,2023-03-04,comentario,Facebook
2108,165288,2022-04-16,comentario,Twitter
2109,104425,2024-03-12,curtida,Facebook
2110,140375,2024-03-23,comentario,Instagram
2111,49540,2024-04-22,curtida,Instagram
2112,116753,2024-03-31,curtida,Twitter
2113,248601,2022-11-02,curtida,Twitter
2114,40301,2022-05-31,compartilhamento,Twitter
2115,130541,2022-05-29,curtida,Instagram
2116,15516,2024-05-27,comentario,Facebook
2117,204958,2024-01-12,compartilhamento,Instagram
2118,226688,2022-12-12,comentario,Facebook
2119,162879,2023-12-31,curtida,Instagram
2120,234736,2022-08-08,compartilhamento,Twitter
2121,201221,2024-02-10,comentario,Facebook
2122,128454,2024-01-26,comentario,Facebook
2123,182267,2023-10-20,compartilhamento,Twitter
2124,58931,2024-03-26,compartilhamento,Twitter
2125,14107,2023-10-24,compartilhamento,Twitter
2126,54407,2024-06-10,curtida,Instagram
2127,171475,2022-07-10,compartilhamento,Twitter
2128,39716,2023-09-24,curtida,Twitter
2129,260340,2023-03-25,comentario,Instagram
2130,49135,2024-05-20,curtida,Twitter
2131,159654,2023-10-26,curtida,Twitter
2132,89328,2024-06-06,comentario,Instagram
2133,214225,2024-06-02,compartilhamento,Twitter
2134,106006,2022-03-30,curtida,Instagram
2135,125839,2022-07-12,curtida,Facebook
2136,215062,2023-07-16,curtida,Instagram
2137,243051,2023-01-03,comentario,Instagram
2138,168226,2024-03-31,compartilhamento,Instagram
2139,84956,2022-09-09,comentario,Twitter
2140,252777,2022-03-04,comentario,Instagram
2141,166613,2023-09-09,compartilhamento,Twitter
2142,259784,2023-05-03,compartilhamento,Instagram
2143,183957,2024-04-17,curtida,Twitter
2144,169278,2023-06-02,comentario,Instagram
2145,106552,2024-02-01,curtida,Twitter
2146,211,2024-02-18,compartilhamento,Twitter
2147,60565,2023-07-17,curtida,Facebook
2148,231015,2024-02-14,comentario,Facebook
2149,77793,2023-05-14,comentario,Facebook
2150,30377,2022-11-01,compartilhamento,Instagram
2151,137062,2024-04-10,curtida,Twitter
2152,192251,2022-03-14,compartilhamento,Instagram
2153,119899,2022-11-15,comentario,Instagram
2154,3263,2022-12-22,comentario,Facebook
2155,89708,2022-02-17,curtida,Facebook
2156,146387,2023-12-24,comentario,Instagram
2157,12098,2022-07-24,curtida,Twitter
2158,205660,2023-12-04,compartilhamento,Facebook
2159,160682,2024-02-21,comentario,Instagram
2160,212576,2023-12-05,compartilhamento,Instagram
2161,153901,2021-11-22,curtida,Facebook
2162,275125,2023-12-16,comentario,Twitter
2163,159862,2024-04-16,compartilhamento,Twitter
2164,87398,2023-12-17,compartilhamento,Facebook
2165,106272,2024-04-09,comentario,Instagram
2166,161376,2024-05-18,curtida,Facebook
2167,129023,2024-05-05,compartilhamento,Twitter
2168,153525,2023-04-13,compartilhamento,Facebook
2169,177319,2022-01-31,curtida,Facebook
2170,93370,2024-06-08,compartilhamento,Instagram
2171,140225,2023-09-04,compartilhamento,Facebook
2172,236675,2023-09-23,curtida,Facebook
2173,122155,2023-12-04,comentario,Instagram
2174,132380,2024-04-18,comentario,Facebook
2175,18212,2024-06-16,compartilhamento,Twitter
2176,90016,2024-04-13,comentario,Twitter
2177,196169,2024-04-21,comentario,Instagram
2178,253278,2022-07-29,compartilhamento,Instagram
2179,27353,2022-02-03,comentario,Twitter
2180,14403,2023-12-21,compartilhamento,Instagram
2181,172201,2024-01-30,compartilhamento,Facebook
2182,137103,2023-03-02,curtida,Facebook
2183,8419,2023-12-05,comentario,Twitter
2184,234456,2023-09-26,compartilhamento,Facebook
2185,41925,2022-07-11,curtida,Facebook
2186,199788,2023-02-28,comentario,Facebook
2187,17293,2024-04-15,compartilhamento,Instagram
2188,234711,2024-03-18,compartilhamento,Facebook
2189,43815,2024-05-26,comentario,Twitter
2190,218337,2024-04-28,curtida,Instagram
2191,180563,2024-03-09,comentario,Facebook
2192,249154,2024-01-20,curtida,Facebook
2193,281769,2021-09-17,compartilhamento,Twitter
2194,21359,2024-02-20,comentario,Twitter
2195,91545,2024-03-28,comentario,Twitter
2196,82363,2024-02-29,compartilhamento,Facebook
2197,121276,2024-06-11,curtida,Instagram
2198,101687,2024-06-08,curtida,Twitter
2199,66449,2024-02-04,compartilhamento,Twitter
2200,114882,2024-06-05,comentario,Instagram
2201,38759,2021-11-18,compartilhamento,Instagram
2202,46486,2023-08-25,compartilhamento,Twitter
2203,160685,2024-06-06,comentario,Twitter
2204,153201,2021-09-06,curtida,Twitter
2205,170230,2022-10-31,comentario,Facebook
2206,294402,2023-10-01,comentario,Twitter
2207,186456,2023-08-18,compartilhamento,Instagram
2208,163379,2024-03-12,compartilhamento,Twitter
2209,81687,2024-04-11,curtida,Twitter
2210,112808,2024-01-05,curtida,Twitter
2211,8272,2024-06-14,compartilhamento,Instagram
2212,53974,2023-09-01,compartilhamento,Facebook
2213,34918,2024-05-02,comentario,Twitter
2214,77750,2024-04-10,comentario,Facebook
2215,48255,2023-10-30,compartilhamento,Facebook
2216,161694,2022-12-07,compartilhamento,Instagram
2217,238469,2022-03-21,comentario,Facebook
2218,27100,2023-05-12,compartilhamento,Instagram
2219,16032,2024-03-08,comentario,Instagram
2220,226768,2022-12-21,curtida,Facebook
2221,204186,2024-06-07,comentario,Instagram
2222,41755,2023-06-23,compartilhamento,Instagram
2223,199995,2023-01-29,curtida,Twitter
2224,4186,2024-04-07,curtida,Instagram
2225,12846,2024-06-14,compartilhamento,Twitter
2226,13191,2023-12-14,comentario,Instagram
2227,20439,2023-06-10,comentario,Instagram
2228,199843,2024-03-18,curtida,Twitter
2229,127181,2023-06-06,curtida,Twitter
2230,130215,2024-03-07,comentario,Twitter
2231,126825,2023-11-16,comentario,Twitter
2232,290830,2024-04-18,curtida,Facebook
2233,273858,2024-04-11,compartilhamento,Facebook
2234,48651,2024-05-10,comentario,Instagram
2235,116139,2023-12-14,compartilhamento,Twitter
2236,174555,2024-06-06,comentario,Instagram
2237,187216,2023-05-09,comentario,Twitter
2238,272641,2024-01-11,comentario,Instagram
2239,148031,2023-08-25,compartilhamento,Instagram
2240,83001,2023-06-15,comentario,Instagram
2241,94755,2024-03-29,compartilhamento,Twitter
2242,98538,2022-09-07,comentario,Facebook
2243,85785,2023-04-16,comentario,Instagram
2244,294650,2024-03-02,compartilhamento,Facebook
2245,270406,2023-06-05,comentario,Twitter
2246,146911,2023-12-16,compartilhamento,Facebook
2247,194255,2024-02-10,curtida,Instagram
2248,259696,2022-12-21,comentario,Instagram
2249,146900,2024-05-01,comentario,Facebook
2250,114027,2024-04-10,curtida,Twitter
2251,270837,2022-08-03,comentario,Facebook
2252,7102,2022-02-13,curtida,Instagram
2253,268252,2022-08-27,curtida,Twitter
2254,173697,2024-03-27,comentario,Twitter
2255,28008,2023-03-06,compartilhamento,Instagram
2256,33022,2023-07-06,comentario,Twitter
2257,11730,2024-03-24,curtida,Twitter
2258,101920,2024-02-04,curtida,Facebook
2259,122253,2024-05-15,compartilhamento,Facebook
2260,143098,2024-04-04,curtida,Instagram
2261,227522,2024-06-09,compartilhamento,Facebook
2262,121966,2024-05-02,curtida,Instagram
2263,95949,2024-01-26,curtida,Instagram
2264,144401,2023-10-12,compartilhamento,Instagram
2265,59556,2024-04-13,compartilhamento,Facebook
2266,40310,2024-05-02,compartilhamento,Instagram
2267,97281,2023-11-13,curtida,Instagram
2268,929,2022-06-15,compartilhamento,Instagram
2269,58160,2024-05-15,compartilhamento,Twitter
2270,233521,2024-05-19,compartilhamento,Facebook
2271,225071,2022-11-30,comentario,Facebook
2272,81606,2023-03-09,curtida,Twitter
2273,127775,2023-06-14,comentario,Twitter
2274,68256,2023-04-28,compartilhamento,Twitter
2275,148334,2024-03-29,comentario,Instagram
2276,33658,2023-04-14,curtida,Facebook
2277,19333,2022-08-09,curtida,Twitter
2278,182043,2024-03-31,comentario,Facebook
2279,216934,2023-12-18,compartilhamento,Instagram
2280,3274,2023-12-12,comentario,Instagram
2281,214423,2024-06-10,comentario,Facebook
2282,94812,2023-03-27,compartilhamento,Instagram
2283,191344,2023-02-05,curtida,Instagram
2284,13263,2024-03-26,curtida,Twitter
2285,270133,2023-07-26,compartilhamento,Facebook
2286,57329,2023-03-11,curtida,Instagram
2287,249511,2022-09-28,compartilhamento,Twitter
2288,18216,2022-07-19,compartilhamento,Twitter
2289,69954,2022-11-20,compartilhamento,Facebook
2290,226748,2023-08-25,curtida,Twitter
2291,124881,2023-03-26,comentario,Facebook
2292,80068,2022-08-30,curtida,Facebook
