ID_Loja,Nome_Loja,Cidade,Pais,Regiao
2884,Loja 2884,Hanói,Espanha,Outros
2885,Loja 2885,Santiago,China,Outros
2886,Loja 2886,Berlim,Itália,Outros
2887,Loja 2887,Sydney,Austrália,Outros
2888,Loja 2888,Islamabad,Argentina,Outros
2889,Loja 2889,Tóquio,México,Sudeste
2890,Loja 2890,Bagdá,China,Outros
2891,Loja 2891,Kinshasa,Brasil,Sul
2892,Loja 2892,Bogotá,Alemanha,Outros
2893,Loja 2893,Londres,França,Outros
2894,Loja 2894,Moscou,Canadá,Colúmbia Britânica
2895,Loja 2895,Argel,Canadá,Manitoba
2896,Loja 2896,Tóquio,Argentina,Outros
2897,Loja 2897,Katmandu,China,Outros
2898,Loja 2898,Cairo,Estados Unidos,Meio-Oeste
2899,Loja 2899,Jacarta,Austrália,Outros
2900,Loja 2900,Nairobi,Turquia,Outros
2901,Loja 2901,Cingapura,Brasil,Norte
2902,Loja 2902,Islamabad,Austrália,Outros
2903,Loja 2903,Sydney,França,Outros
2904,Loja 2904,São Paulo,Itália,Outros
2905,Loja 2905,Mumbai,Portugal,Outros
2906,Loja 2906,Colombo,Chile,Outros
2907,Loja 2907,Cairo,Chile,Outros
2908,Loja 2908,Moscou,Canadá,Manitoba
2909,Loja 2909,Abu Dhabi,Turquia,Outros
2910,Loja 2910,Lima,Espanha,Outros
2911,Loja 2911,Pequim,México,Norte
2912,Loja 2912,Tóquio,Estados Unidos,Meio-Oeste
2913,Loja 2913,Teerã,Chile,Outros
2914,Loja 2914,Phnom Penh,Alemanha,Outros
2915,Loja 2915,Istambul,Canadá,Manitoba
2916,Loja 2916,Bogotá,Canadá,Colúmbia Britânica
2917,Loja 2917,Teerã,Peru,Outros
2918,Loja 2918,Jacarta,Brasil,Sul
2919,Loja 2919,Nova York,Argentina,Outros
2920,Loja 2920,Kuala Lumpur,Índia,Outros
2921,Loja 2921,Moscou,Japão,Outros
2922,Loja 2922,Teerã,Brasil,Sul
2923,Loja 2923,Teerã,Austrália,Outros
2924,Loja 2924,Damasco,Peru,Outros
2925,Loja 2925,Cabul,Japão,Outros
2926,Loja 2926,Cairo,Coreia do Sul,Outros
2927,Loja 2927,Cingapura,Rússia,Outros
2928,Loja 2928,Doha,Coreia do Sul,Outros
2929,Loja 2929,Cingapura,Índia,Outros
2930,Loja 2930,Kyoto,Peru,Outros
2931,Loja 2931,Pequim,Argentina,Outros
2932,Loja 2932,Jerusalém,Austrália,Outros
2933,Loja 2933,Pequim,China,Outros
2934,Loja 2934,Madri,Itália,Outros
2935,Loja 2935,Pequim,Índia,Outros
2936,Loja 2936,Moscou,Chile,Outros
2937,Loja 2937,Doha,Japão,Outros
2938,Loja 2938,Osaka,China,Outros
2939,Loja 2939,Hong Kong,Chile,Outros
2940,Loja 2940,Bagdá,México,Noroeste
2941,Loja 2941,Teerã,Japão,Outros
2942,Loja 2942,Madri,Turquia,Outros
2943,Loja 2943,Cidade do México,Turquia,Outros
2944,Loja 2944,Beirute,França,Outros
2945,Loja 2945,Nairobi,Coreia do Sul,Outros
2946,Loja 2946,Manila,Portugal,Outros
2947,Loja 2947,Mumbai,Índia,Outros
2948,Loja 2948,Paris,Itália,Outros
2949,Loja 2949,Damasco,Argentina,Outros
2950,Loja 2950,Doha,Peru,Outros
2951,Loja 2951,Tóquio,Peru,Outros
2952,Loja 2952,Los Angeles,Austrália,Outros
2953,Loja 2953,Cairo,Rússia,Outros
2954,Loja 2954,Yangon,Itália,Outros
2955,Loja 2955,Hanói,Reino Unido,Outros
2956,Loja 2956,Riyadh,Chile,Outros
2957,Loja 2957,Rio de Janeiro,Brasil,Centro-Oeste
2958,Loja 2958,Cairo,Itália,Outros
2959,Loja 2959,Istambul,Estados Unidos,Noroeste do Pacífico
2960,Loja 2960,Madri,Argentina,Outros
2961,Loja 2961,Yangon,Itália,Outros
2962,Loja 2962,Trípoli,Portugal,Outros
2963,Loja 2963,Teerã,China,Outros
2964,Loja 2964,Moscou,Estados Unidos,Nordeste
2965,Loja 2965,Seul,Reino Unido,Outros
2966,Loja 2966,Bagdá,Índia,Outros
2967,Loja 2967,Islamabad,Brasil,Sul
2968,Loja 2968,Istambul,Chile,Outros
2969,Loja 2969,Casablanca,Brasil,Nordeste
2970,Loja 2970,Tóquio,Índia,Outros
2971,Loja 2971,Riyadh,México,Sul
2972,Loja 2972,Kinshasa,Canadá,Ontário
2973,Loja 2973,Seul,Turquia,Outros
2974,Loja 2974,Manila,Espanha,Outros
2975,Loja 2975,Osaka,Reino Unido,Outros
2976,Loja 2976,Bogotá,Alemanha,Outros
2977,Loja 2977,Manila,Canadá,Alberta
2978,Loja 2978,Toronto,Argentina,Outros
2979,Loja 2979,Nairobi,Espanha,Outros
2980,Loja 2980,Yangon,Itália,Outros
2981,Loja 2981,Toronto,França,Outros
2982,Loja 2982,Phnom Penh,Turquia,Outros
2983,Loja 2983,Londres,Coreia do Sul,Outros
2984,Loja 2984,Amã,Índia,Outros
2985,Loja 2985,Hanói,Japão,Outros
2986,Loja 2986,Argel,Portugal,Outros
2987,Loja 2987,Seul,México,Norte
2988,Loja 2988,Kinshasa,México,Noroeste
2989,Loja 2989,Paris,Argentina,Outros
2990,Loja 2990,Berlim,Canadá,Manitoba
2991,Loja 2991,Phnom Penh,Reino Unido,Outros
2992,Loja 2992,Beirute,Rússia,Outros
2993,Loja 2993,Casablanca,Alemanha,Outros
2994,Loja 2994,Teerã,Chile,Outros
2995,Loja 2995,Cairo,Portugal,Outros
2996,Loja 2996,Bagdá,Coreia do Sul,Outros
2997,Loja 2997,Seul,Portugal,Outros
2998,Loja 2998,Amã,Itália,Outros
2999,Loja 2999,Bangkok,Itália,Outros
3000,Loja 3000,Pequim,Austrália,Outros
3001,Loja 3001,Lagos,França,Outros
3002,Loja 3002,Rio de Janeiro,Canadá,Quebec
3003,Loja 3003,Doha,Índia,Outros
3004,Loja 3004,Mumbai,China,Outros
3005,Loja 3005,Seul,Turquia,Outros
3006,Loja 3006,Lagos,Canadá,Alberta
3007,Loja 3007,Dhaka,Índia,Outros
3008,Loja 3008,Teerã,Rússia,Outros
3009,Loja 3009,Tóquio,Espanha,Outros
3010,Loja 3010,Riyadh,México,Centro
3011,Loja 3011,Islamabad,Brasil,Centro-Oeste
3012,Loja 3012,Abu Dhabi,Austrália,Outros
3013,Loja 3013,Nairobi,Reino Unido,Outros
3014,Loja 3014,Santiago,Índia,Outros
3015,Loja 3015,Londres,Itália,Outros
3016,Loja 3016,Toronto,Brasil,Norte
3017,Loja 3017,Kuala Lumpur,Peru,Outros
3018,Loja 3018,Yangon,Argentina,Outros
3019,Loja 3019,Abu Dhabi,Estados Unidos,Oeste
3020,Loja 3020,Jacarta,França,Outros
3021,Loja 3021,Teerã,Chile,Outros
3022,Loja 3022,Amã,Austrália,Outros
3023,Loja 3023,Johannesburg,Brasil,Sul
3024,Loja 3024,Nova York,França,Outros
3025,Loja 3025,Roma,Turquia,Outros
3026,Loja 3026,Cairo,México,Sudeste
3027,Loja 3027,Cabul,Chile,Outros
3028,Loja 3028,Abu Dhabi,Portugal,Outros
3029,Loja 3029,Abu Dhabi,Portugal,Outros
3030,Loja 3030,Mumbai,Canadá,Quebec
3031,Loja 3031,Hanói,Argentina,Outros
3032,Loja 3032,Cairo,Estados Unidos,Nordeste
3033,Loja 3033,Nova York,Austrália,Outros
3034,Loja 3034,Beirute,França,Outros
3035,Loja 3035,Sydney,México,Norte
3036,Loja 3036,Amã,Japão,Outros
3037,Loja 3037,Islamabad,Rússia,Outros
3038,Loja 3038,Dhaka,Coreia do Sul,Outros
3039,Loja 3039,Cairo,Brasil,Nordeste
3040,Loja 3040,Moscou,Austrália,Outros
3041,Loja 3041,Amã,Estados Unidos,Meio-Oeste
3042,Loja 3042,Los Angeles,Japão,Outros
3043,Loja 3043,Toronto,Rússia,Outros
3044,Loja 3044,Los Angeles,Índia,Outros
3045,Loja 3045,Bogotá,Portugal,Outros
3046,Loja 3046,Beirute,Austrália,Outros
3047,Loja 3047,Pequim,Itália,Outros
3048,Loja 3048,Abu Dhabi,Estados Unidos,Oeste
3049,Loja 3049,Madri,Espanha,Outros
3050,Loja 3050,Jerusalém,Estados Unidos,Nordeste
3051,Loja 3051,Los Angeles,Brasil,Sul
3052,Loja 3052,Cidade do México,Reino Unido,Outros
3053,Loja 3053,Cabul,Canadá,Colúmbia Britânica
3054,Loja 3054,Manila,Chile,Outros
3055,Loja 3055,Jerusalém,França,Outros
3056,Loja 3056,Bagdá,Rússia,Outros
3057,Loja 3057,Manila,Argentina,Outros
3058,Loja 3058,Doha,Austrália,Outros
3059,Loja 3059,Kyoto,Canadá,Ontário
3060,Loja 3060,Rio de Janeiro,China,Outros
3061,Loja 3061,Doha,Coreia do Sul,Outros
3062,Loja 3062,Osaka,Peru,Outros
3063,Loja 3063,Abu Dhabi,Alemanha,Outros
3064,Loja 3064,Argel,Argentina,Outros
3065,Loja 3065,Berlim,França,Outros
3066,Loja 3066,Dubai,Austrália,Outros
3067,Loja 3067,Colombo,Coreia do Sul,Outros
3068,Loja 3068,Paris,Brasil,Nordeste
3069,Loja 3069,Nairobi,Alemanha,Outros
3070,Loja 3070,Madri,França,Outros
3071,Loja 3071,Yangon,Chile,Outros
3072,Loja 3072,Katmandu,Canadá,Quebec
3073,Loja 3073,Casablanca,Argentina,Outros
3074,Loja 3074,Túnis,Argentina,Outros
3075,Loja 3075,Seul,Portugal,Outros
3076,Loja 3076,Doha,Alemanha,Outros
3077,Loja 3077,Seul,Portugal,Outros
3078,Loja 3078,Cairo,Índia,Outros
3079,Loja 3079,Pequim,Índia,Outros
3080,Loja 3080,Nova York,Reino Unido,Outros
3081,Loja 3081,Colombo,Reino Unido,Outros
3082,Loja 3082,Madri,Estados Unidos,Oeste
3083,Loja 3083,Sydney,Austrália,Outros
3084,Loja 3084,Seul,Japão,Outros
3085,Loja 3085,Cairo,Peru,Outros
3086,Loja 3086,Argel,Rússia,Outros
3087,Loja 3087,Trípoli,Peru,Outros
3088,Loja 3088,Pequim,Portugal,Outros
3089,Loja 3089,Taipei,México,Norte
3090,Loja 3090,Jacarta,Alemanha,Outros
3091,Loja 3091,Seul,Turquia,Outros
3092,Loja 3092,Cabul,Índia,Outros
3093,Loja 3093,Nova Deli,México,Norte
3094,Loja 3094,Bagdá,Coreia do Sul,Outros
3095,Loja 3095,Roma,China,Outros
3096,Loja 3096,Buenos Aires,Peru,Outros
3097,Loja 3097,Damasco,França,Outros
3098,Loja 3098,Jerusalém,Canadá,Colúmbia Britânica
3099,Loja 3099,Tóquio,Austrália,Outros
3100,Loja 3100,Seul,Austrália,Outros
3101,Loja 3101,Cabul,México,Sudeste
3102,Loja 3102,Cingapura,Peru,Outros
3103,Loja 3103,Lima,Índia,Outros
3104,Loja 3104,Bogotá,Austrália,Outros
3105,Loja 3105,Madri,Itália,Outros
3106,Loja 3106,Toronto,Brasil,Nordeste
3107,Loja 3107,Yangon,Japão,Outros
3108,Loja 3108,Lima,Portugal,Outros
3109,Loja 3109,Bangkok,Estados Unidos,Meio-Oeste
3110,Loja 3110,Islamabad,Austrália,Outros
3111,Loja 3111,Lima,Austrália,Outros
3112,Loja 3112,Paris,Argentina,Outros
3113,Loja 3113,Amã,Turquia,Outros
3114,Loja 3114,Jacarta,México,Noroeste
3115,Loja 3115,Kuala Lumpur,França,Outros
3116,Loja 3116,Berlim,Argentina,Outros
3117,Loja 3117,Teerã,México,Centro
3118,Loja 3118,Sydney,Peru,Outros
3119,Loja 3119,Phnom Penh,Estados Unidos,Oeste
3120,Loja 3120,Jacarta,China,Outros
3121,Loja 3121,Pequim,Reino Unido,Outros
3122,Loja 3122,Islamabad,México,Sudeste
3123,Loja 3123,Kyoto,Rússia,Outros
3124,Loja 3124,Taipei,Argentina,Outros
3125,Loja 3125,Abu Dhabi,Coreia do Sul,Outros
3126,Loja 3126,Argel,Índia,Outros
3127,Loja 3127,Phnom Penh,Itália,Outros
3128,Loja 3128,Lima,Brasil,Nordeste
3129,Loja 3129,Yangon,Turquia,Outros
3130,Loja 3130,Argel,Chile,Outros
3131,Loja 3131,Nova Deli,Alemanha,Outros
3132,Loja 3132,Moscou,Coreia do Sul,Outros
3133,Loja 3133,Nova Deli,Índia,Outros
3134,Loja 3134,Lima,Peru,Outros
3135,Loja 3135,Kyoto,Rússia,Outros
3136,Loja 3136,Cingapura,França,Outros
3137,Loja 3137,Nova Deli,Turquia,Outros
3138,Loja 3138,Doha,México,Sudeste
3139,Loja 3139,Jacarta,Canadá,Quebec
3140,Loja 3140,Mumbai,Japão,Outros
3141,Loja 3141,Kyoto,França,Outros
3142,Loja 3142,Tóquio,Canadá,Colúmbia Britânica
3143,Loja 3143,Johannesburg,Turquia,Outros
3144,Loja 3144,Londres,Brasil,Sul
3145,Loja 3145,Kyoto,Canadá,Quebec
3146,Loja 3146,Cairo,Rússia,Outros
3147,Loja 3147,Katmandu,Reino Unido,Outros
3148,Loja 3148,Osaka,Peru,Outros
3149,Loja 3149,Cairo,Austrália,Outros
3150,Loja 3150,Seul,Japão,Outros
3151,Loja 3151,Moscou,Peru,Outros
3152,Loja 3152,Cairo,Austrália,Outros
3153,Loja 3153,Doha,Peru,Outros
3154,Loja 3154,Jerusalém,Reino Unido,Outros
3155,Loja 3155,Manila,Turquia,Outros
3156,Loja 3156,Jacarta,Alemanha,Outros
3157,Loja 3157,Beirute,Argentina,Outros
3158,Loja 3158,Dhaka,Austrália,Outros
3159,Loja 3159,Hanói,Japão,Outros
3160,Loja 3160,Santiago,Itália,Outros
3161,Loja 3161,Kyoto,Alemanha,Outros
3162,Loja 3162,São Paulo,Espanha,Outros
3163,Loja 3163,Phnom Penh,China,Outros
3164,Loja 3164,Jacarta,Brasil,Nordeste
3165,Loja 3165,Tóquio,China,Outros
3166,Loja 3166,Hanói,Portugal,Outros
3167,Loja 3167,Teerã,Rússia,Outros
3168,Loja 3168,Jerusalém,Austrália,Outros
3169,Loja 3169,Seul,Brasil,Centro-Oeste
3170,Loja 3170,Nova York,Estados Unidos,Nordeste
3171,Loja 3171,Trípoli,México,Centro
3172,Loja 3172,Istambul,Peru,Outros
3173,Loja 3173,Hanói,México,Norte
3174,Loja 3174,Los Angeles,Japão,Outros
3175,Loja 3175,Paris,Rússia,Outros
3176,Loja 3176,Dubai,Espanha,Outros
3177,Loja 3177,Istambul,França,Outros
3178,Loja 3178,Bogotá,Canadá,Colúmbia Britânica
3179,Loja 3179,Nova Deli,Brasil,Sul
3180,Loja 3180,Túnis,Índia,Outros
3181,Loja 3181,Doha,Índia,Outros
3182,Loja 3182,Amã,Itália,Outros
3183,Loja 3183,Lima,Coreia do Sul,Outros
3184,Loja 3184,Mumbai,Canadá,Alberta
3185,Loja 3185,São Paulo,Alemanha,Outros
3186,Loja 3186,Trípoli,Índia,Outros
3187,Loja 3187,Doha,Itália,Outros
3188,Loja 3188,Cingapura,Espanha,Outros
3189,Loja 3189,Phnom Penh,Coreia do Sul,Outros
3190,Loja 3190,Dakar,Estados Unidos,Noroeste do Pacífico
3191,Loja 3191,Madri,Turquia,Outros
3192,Loja 3192,Túnis,Índia,Outros
3193,Loja 3193,Los Angeles,Turquia,Outros
3194,Loja 3194,Jacarta,Portugal,Outros
3195,Loja 3195,Madri,Índia,Outros
3196,Loja 3196,Moscou,Turquia,Outros
3197,Loja 3197,Damasco,Austrália,Outros
3198,Loja 3198,Jacarta,Argentina,Outros
3199,Loja 3199,Cabul,Turquia,Outros
3200,Loja 3200,Sydney,Coreia do Sul,Outros
3201,Loja 3201,Nova York,Itália,Outros
3202,Loja 3202,Dakar,Argentina,Outros
3203,Loja 3203,Islamabad,Estados Unidos,Oeste
3204,Loja 3204,Seul,Chile,Outros
3205,Loja 3205,Londres,México,Norte
3206,Loja 3206,Istambul,Estados Unidos,Meio-Oeste
3207,Loja 3207,Sydney,Canadá,Colúmbia Britânica
3208,Loja 3208,Tóquio,Rússia,Outros
3209,Loja 3209,Berlim,Austrália,Outros
3210,Loja 3210,Beirute,Estados Unidos,Oeste
3211,Loja 3211,Casablanca,Alemanha,Outros
3212,Loja 3212,Sydney,México,Norte
3213,Loja 3213,Rio de Janeiro,Alemanha,Outros
3214,Loja 3214,Trípoli,China,Outros
3215,Loja 3215,Kuala Lumpur,Peru,Outros
3216,Loja 3216,Kinshasa,Rússia,Outros
3217,Loja 3217,Colombo,Chile,Outros
3218,Loja 3218,Santiago,Canadá,Colúmbia Britânica
3219,Loja 3219,Pequim,Turquia,Outros
3220,Loja 3220,Cairo,México,Centro
3221,Loja 3221,Cingapura,Chile,Outros
3222,Loja 3222,Teerã,Portugal,Outros
3223,Loja 3223,Kuala Lumpur,Portugal,Outros
3224,Loja 3224,Dakar,Índia,Outros
3225,Loja 3225,Osaka,Rússia,Outros
3226,Loja 3226,Londres,China,Outros
3227,Loja 3227,Cabul,França,Outros
3228,Loja 3228,Seul,Rússia,Outros
3229,Loja 3229,Los Angeles,Peru,Outros
3230,Loja 3230,Taipei,Chile,Outros
3231,Loja 3231,Lima,Estados Unidos,Oeste
3232,Loja 3232,Los Angeles,Itália,Outros
3233,Loja 3233,Jacarta,Índia,Outros
3234,Loja 3234,Yangon,Coreia do Sul,Outros
3235,Loja 3235,Damasco,Índia,Outros
3236,Loja 3236,Hanói,Índia,Outros
3237,Loja 3237,Madri,Estados Unidos,Nordeste
3238,Loja 3238,Santiago,China,Outros
3239,Loja 3239,Los Angeles,Estados Unidos,Nordeste
3240,Loja 3240,Damasco,Portugal,Outros
3241,Loja 3241,Seul,China,Outros
3242,Loja 3242,Kuala Lumpur,Turquia,Outros
3243,Loja 3243,Dubai,Chile,Outros
3244,Loja 3244,Lagos,Austrália,Outros
3245,Loja 3245,Kinshasa,Japão,Outros
3246,Loja 3246,Teerã,Reino Unido,Outros
3247,Loja 3247,Sydney,Índia,Outros
3248,Loja 3248,Jacarta,Austrália,Outros
3249,Loja 3249,Túnis,França,Outros
3250,Loja 3250,Buenos Aires,Austrália,Outros
3251,Loja 3251,Dubai,França,Outros
3252,Loja 3252,Berlim,França,Outros
3253,Loja 3253,Hong Kong,Rússia,Outros
3254,Loja 3254,Cairo,Canadá,Manitoba
3255,Loja 3255,Madri,Canadá,Manitoba
3256,Loja 3256,Kuala Lumpur,Alemanha,Outros
3257,Loja 3257,Hanói,Estados Unidos,Meio-Oeste
3258,Loja 3258,Londres,China,Outros
3259,Loja 3259,Nairobi,Chile,Outros
3260,Loja 3260,Amã,Peru,Outros
3261,Loja 3261,Katmandu,México,Sul
3262,Loja 3262,Hanói,Rússia,Outros
3263,Loja 3263,Teerã,Estados Unidos,Oeste
3264,Loja 3264,Cabul,Turquia,Outros
3265,Loja 3265,Cidade do México,Turquia,Outros
3266,Loja 3266,Amã,Itália,Outros
3267,Loja 3267,Seul,Espanha,Outros
3268,Loja 3268,Hanói,Estados Unidos,Noroeste do Pacífico
3269,Loja 3269,Cairo,Itália,Outros
3270,Loja 3270,Riyadh,Turquia,Outros
3271,Loja 3271,Amã,Itália,Outros
3272,Loja 3272,Abu Dhabi,Alemanha,Outros
3273,Loja 3273,Seul,Alemanha,Outros
3274,Loja 3274,Johannesburg,Índia,Outros
3275,Loja 3275,Nova York,Índia,Outros
3276,Loja 3276,Roma,Turquia,Outros
3277,Loja 3277,Osaka,Coreia do Sul,Outros
3278,Loja 3278,Katmandu,Argentina,Outros
3279,Loja 3279,Kinshasa,Coreia do Sul,Outros
3280,Loja 3280,Kinshasa,Reino Unido,Outros
3281,Loja 3281,Dakar,México,Sul
3282,Loja 3282,Cabul,Austrália,Outros
3283,Loja 3283,Colombo,Canadá,Quebec
3284,Loja 3284,Seul,Argentina,Outros
3285,Loja 3285,Seul,Coreia do Sul,Outros
3286,Loja 3286,Nova Deli,México,Sudeste
3287,Loja 3287,Pequim,Canadá,Manitoba
3288,Loja 3288,Cairo,Austrália,Outros
3289,Loja 3289,Londres,Alemanha,Outros
3290,Loja 3290,Colombo,Argentina,Outros
3291,Loja 3291,Nairobi,Argentina,Outros
3292,Loja 3292,Dubai,China,Outros
3293,Loja 3293,Madri,Chile,Outros
3294,Loja 3294,Teerã,Austrália,Outros
3295,Loja 3295,Seul,Argentina,Outros
3296,Loja 3296,Istambul,Reino Unido,Outros
3297,Loja 3297,Hanói,Chile,Outros
3298,Loja 3298,Amã,Índia,Outros
3299,Loja 3299,Tóquio,Chile,Outros
3300,Loja 3300,Seul,Alemanha,Outros
3301,Loja 3301,Lagos,Japão,Outros
3302,Loja 3302,Osaka,Estados Unidos,Oeste
3303,Loja 3303,Yangon,Índia,Outros
3304,Loja 3304,Argel,China,Outros
3305,Loja 3305,Cairo,Japão,Outros
3306,Loja 3306,Bangkok,China,Outros
3307,Loja 3307,Argel,França,Outros
3308,Loja 3308,Jerusalém,Portugal,Outros
3309,Loja 3309,Jacarta,China,Outros
3310,Loja 3310,Istambul,Índia,Outros
3311,Loja 3311,Jacarta,Turquia,Outros
3312,Loja 3312,Los Angeles,Coreia do Sul,Outros
3313,Loja 3313,Yangon,França,Outros
3314,Loja 3314,Katmandu,Chile,Outros
3315,Loja 3315,Santiago,Brasil,Norte
3316,Loja 3316,Colombo,Portugal,Outros
3317,Loja 3317,Bogotá,China,Outros
3318,Loja 3318,Jacarta,Turquia,Outros
3319,Loja 3319,Nairobi,Estados Unidos,Oeste
3320,Loja 3320,Cabul,Índia,Outros
3321,Loja 3321,Osaka,México,Noroeste
3322,Loja 3322,Mumbai,Peru,Outros
3323,Loja 3323,Bangkok,Alemanha,Outros
3324,Loja 3324,Cairo,Brasil,Sudeste
3325,Loja 3325,Hanói,México,Centro
3326,Loja 3326,Túnis,Canadá,Ontário
3327,Loja 3327,Cairo,Estados Unidos,Noroeste do Pacífico
3328,Loja 3328,Riyadh,China,Outros
3329,Loja 3329,Cabul,Turquia,Outros
3330,Loja 3330,Colombo,Argentina,Outros
3331,Loja 3331,Nova Deli,México,Noroeste
3332,Loja 3332,Trípoli,Argentina,Outros
3333,Loja 3333,Nova York,Índia,Outros
3334,Loja 3334,Los Angeles,Canadá,Quebec
3335,Loja 3335,Cairo,Austrália,Outros
3336,Loja 3336,Dhaka,Turquia,Outros
3337,Loja 3337,Santiago,França,Outros
3338,Loja 3338,Lima,Chile,Outros
3339,Loja 3339,Dakar,Estados Unidos,Meio-Oeste
3340,Loja 3340,Cairo,Turquia,Outros
3341,Loja 3341,Londres,Brasil,Sudeste
3342,Loja 3342,Argel,Argentina,Outros
3343,Loja 3343,Cidade do México,Chile,Outros
3344,Loja 3344,Lima,Chile,Outros
3345,Loja 3345,Istambul,México,Norte
3346,Loja 3346,Lima,Austrália,Outros
3347,Loja 3347,Tóquio,Alemanha,Outros
3348,Loja 3348,Teerã,Rússia,Outros
3349,Loja 3349,Bagdá,Brasil,Nordeste
3350,Loja 3350,São Paulo,Rússia,Outros
3351,Loja 3351,Roma,Chile,Outros
3352,Loja 3352,Kuala Lumpur,Itália,Outros
3353,Loja 3353,Istambul,Canadá,Colúmbia Britânica
3354,Loja 3354,Paris,Peru,Outros
3355,Loja 3355,Dubai,França,Outros
3356,Loja 3356,Kinshasa,Peru,Outros
3357,Loja 3357,Doha,Espanha,Outros
3358,Loja 3358,Pequim,Austrália,Outros
3359,Loja 3359,Seul,Índia,Outros
3360,Loja 3360,Casablanca,Reino Unido,Outros
3361,Loja 3361,Los Angeles,Brasil,Nordeste
3362,Loja 3362,Sydney,Índia,Outros
3363,Loja 3363,Amã,Itália,Outros
3364,Loja 3364,Kuala Lumpur,Estados Unidos,Sul
3365,Loja 3365,Los Angeles,Reino Unido,Outros
3366,Loja 3366,Buenos Aires,Austrália,Outros
3367,Loja 3367,Damasco,Austrália,Outros
3368,Loja 3368,Nova York,Brasil,Centro-Oeste
3369,Loja 3369,Amã,Itália,Outros
3370,Loja 3370,Pequim,Alemanha,Outros
3371,Loja 3371,Dhaka,Itália,Outros
3372,Loja 3372,Doha,Turquia,Outros
3373,Loja 3373,Phnom Penh,Argentina,Outros
3374,Loja 3374,Moscou,Rússia,Outros
3375,Loja 3375,Rio de Janeiro,Argentina,Outros
3376,Loja 3376,Beirute,México,Norte
3377,Loja 3377,Taipei,Canadá,Manitoba
3378,Loja 3378,Rio de Janeiro,Reino Unido,Outros
3379,Loja 3379,Yangon,França,Outros
3380,Loja 3380,Trípoli,Brasil,Centro-Oeste
3381,Loja 3381,Istambul,Reino Unido,Outros
3382,Loja 3382,Cidade do México,Reino Unido,Outros
3383,Loja 3383,Casablanca,Espanha,Outros
3384,Loja 3384,Túnis,Japão,Outros
3385,Loja 3385,Berlim,Alemanha,Outros
3386,Loja 3386,Lima,Japão,Outros
3387,Loja 3387,Seul,Chile,Outros
3388,Loja 3388,Santiago,Índia,Outros
3389,Loja 3389,Casablanca,Turquia,Outros
3390,Loja 3390,Seul,Japão,Outros
3391,Loja 3391,Nairobi,Brasil,Sul
3392,Loja 3392,Istambul,Turquia,Outros
3393,Loja 3393,Tóquio,Portugal,Outros
3394,Loja 3394,Nova Deli,Rússia,Outros
3395,Loja 3395,Seul,Brasil,Norte
3396,Loja 3396,Nairobi,Estados Unidos,Meio-Oeste
3397,Loja 3397,Hanói,Japão,Outros
3398,Loja 3398,Riyadh,França,Outros
3399,Loja 3399,Doha,Coreia do Sul,Outros
3400,Loja 3400,Lima,Índia,Outros
3401,Loja 3401,Nairobi,China,Outros
3402,Loja 3402,Sydney,Índia,Outros
3403,Loja 3403,Nova York,Espanha,Outros
3404,Loja 3404,Tóquio,Índia,Outros
3405,Loja 3405,Moscou,Peru,Outros
3406,Loja 3406,Nova York,Japão,Outros
3407,Loja 3407,Phnom Penh,Estados Unidos,Sul
3408,Loja 3408,Colombo,Peru,Outros
3409,Loja 3409,Rio de Janeiro,Canadá,Ontário
3410,Loja 3410,Taipei,Argentina,Outros
3411,Loja 3411,Cairo,França,Outros
3412,Loja 3412,Tóquio,Itália,Outros
3413,Loja 3413,São Paulo,Portugal,Outros
3414,Loja 3414,Casablanca,Argentina,Outros
3415,Loja 3415,Cidade do México,China,Outros
3416,Loja 3416,Hanói,Japão,Outros
3417,Loja 3417,Berlim,México,Noroeste
3418,Loja 3418,Londres,Alemanha,Outros
3419,Loja 3419,Moscou,Alemanha,Outros
3420,Loja 3420,Jacarta,Reino Unido,Outros
3421,Loja 3421,Roma,Índia,Outros
3422,Loja 3422,Beirute,Reino Unido,Outros
3423,Loja 3423,Hanói,México,Norte
3424,Loja 3424,Jerusalém,Índia,Outros
3425,Loja 3425,Kinshasa,Portugal,Outros
3426,Loja 3426,Toronto,Estados Unidos,Nordeste
3427,Loja 3427,Roma,Chile,Outros
3428,Loja 3428,Cairo,Rússia,Outros
3429,Loja 3429,Cairo,Alemanha,Outros
3430,Loja 3430,Roma,Chile,Outros
3431,Loja 3431,Dakar,Reino Unido,Outros
3432,Loja 3432,Lagos,Alemanha,Outros
3433,Loja 3433,Bogotá,Estados Unidos,Nordeste
3434,Loja 3434,Londres,Portugal,Outros
3435,Loja 3435,Jacarta,Rússia,Outros
3436,Loja 3436,Hong Kong,Argentina,Outros
3437,Loja 3437,Hanói,Peru,Outros
3438,Loja 3438,Katmandu,Rússia,Outros
3439,Loja 3439,Jacarta,Índia,Outros
3440,Loja 3440,Taipei,Alemanha,Outros
3441,Loja 3441,Damasco,Brasil,Sul
3442,Loja 3442,Sydney,China,Outros
3443,Loja 3443,Amã,Espanha,Outros
3444,Loja 3444,Lagos,Japão,Outros
3445,Loja 3445,Jacarta,Índia,Outros
3446,Loja 3446,Istambul,China,Outros
3447,Loja 3447,Pequim,Japão,Outros
3448,Loja 3448,Cidade do México,Alemanha,Outros
3449,Loja 3449,Seul,Peru,Outros
